ActorGeo_CountryCode,EventRootCode,EventCount,AvgGoldScore,AvgTone
EZ,09,120,-2.0,3.332070141110266
EZ,10,101,-4.9009900990099009,4.8113621434225342
EZ,11,392,-2.0,4.5943491722769032
EZ,12,297,-4.1851851851851851,4.7674487866932607
EZ,13,190,-4.9305263162914077,4.1164353635648938
EZ,14,78,-6.5384615384615383,4.205515791997894
EZ,15,51,-7.1999999999999984,4.5530699795063789
EZ,16,110,-5.1872727272727284,4.069969417296817
EZ,17,200,-5.25,3.4026724185527479
EZ,18,26,-9.365384615384615,3.2064117682475333
EZ,19,171,-9.9035087719298254,3.5688315953491556
EZ,20,1,-10.0,5.72390572390572
FM,01,109,-0.047706422018348627,4.8476581578668574
FM,02,35,3.2457142857142864,5.3370280639448229
FM,03,82,4.1365853658536587,4.6506109310816486
FM,04,288,2.9229166666666671,4.38677474480851
FM,05,66,5.4727272727272727,6.3328259494842181
FM,06,22,6.290909090909091,4.3325278462271015
FM,07,10,7.3900000000000006,5.889099792407543
FM,08,13,6.6923076923076925,6.7420816398844616
FM,09,6,-2.0,4.81736479606164
FM,10,21,-5.0,6.0999611982561968
FM,11,30,-2.0,4.41355472244745
FM,12,9,-4.5555555555555554,4.357302505227068
FM,13,6,-4.3999999999999995,4.6649269065131511
FM,15,5,-7.2,4.5717781625244829
FM,16,6,-6.5,4.0543309610878451
FM,17,10,-5.0,3.0438575280055131
FM,18,4,-9.25,3.9501060320899004
FM,19,13,-9.9230769230769234,3.5042251327732807
FR,01,21469,0.016465601565047276,4.7909043030797722
FR,02,14273,2.9663910880683813,4.8678003006314476
FR,03,20429,4.2211121445004682,4.7265296412813456
FR,04,64708,2.7106849230381806,4.9279109144151514
FR,05,16846,4.5601329692622024,5.4317151339081882
FR,06,3986,6.3068740593507737,4.5046360080118459
FR,07,5401,7.46006295134062,5.2633135524632291
FR,08,6791,6.8917685171550582,4.8612320920163956
FR,09,2530,-2.0,3.8612381425085447
FR,10,2954,-4.9542992552471228,4.6976678907527791
FR,11,11455,-2.0,4.0996979664982893
FR,12,5319,-4.2413987591652562,4.4838140520767213
FR,13,3306,-5.2275257108287905,4.1518484149449888
FR,14,1995,-6.5736842105263156,4.2943150256592171
FR,15,990,-7.1999999996146737,3.7458520577303327
FR,16,2826,-5.1705590941259736,3.8400778973741541
FR,17,7968,-5.2347138554216865,3.9091200410989493
FR,18,2329,-9.2601975096607987,3.9314674284197295
FR,19,9614,-9.9548054919908466,3.4259064015493781
FR,20,84,-9.9880952380952372,4.5052371138302121
GA,01,80,-0.1,4.1349419383534114
GA,02,62,3.0209677419354835,3.8690591400632335
GA,03,67,4.2522388059701486,3.7312294188540136
GA,04,518,2.4351351351351349,3.7820125693755968
GA,05,64,4.6390625000000005,3.6343797890436389
GA,06,13,6.338461538461539,4.8452566469435174
GA,07,47,7.9425531914893632,4.9484345514977646
GA,08,11,7.1818181818181817,2.0759457234851
GA,09,3,-2.0,4.404219914481633
GA,10,21,-5.0,4.1293750017790414
GA,11,26,-2.0,3.6709659396261367
GA,12,11,-4.1818181818181817,3.986362800649772
GA,13,5,-5.44,0.19056985288097791
GA,14,1,-6.5,4.56140350877193
GA,15,8,-7.2,4.6593921748808818
GA,16,4,-4.75,3.1940327177867922
GA,17,15,-5.0,3.3452900151080418
GA,18,2,-9.5,5.0167785234899345
GA,19,13,-9.884615384615385,3.933907184726309
GG,01,891,-0.0032547699214365913,3.6318551233723047
GG,02,500,3.1034,4.2970093000912932
GG,03,758,4.2858839050131916,4.1845474426571094
GG,04,2435,3.1696098562628348,3.92258321235524
GG,05,872,4.9138761472264569,4.5021453260660751
GG,06,134,6.398507462686565,3.7546191701656317
GG,07,185,7.5967567572722574,3.9416659704283581
GG,08,206,7.9029126213592233,3.8927573887012432
GG,09,130,-2.0,4.2423769709246084
GG,10,85,-4.9411764705882355,4.9460273648493471
GG,11,451,-2.0,3.9741440590135579
GG,12,260,-4.226923076923077,4.4178702319961785
GG,13,141,-5.1446808510638284,3.6415710265177537
GG,14,36,-6.5277777777777777,3.5533952075543311
GG,15,83,-7.1999999999999993,3.3015754969440878
GG,16,74,-5.3081081081081072,3.2154277401034759
GG,17,139,-5.3323741007194245,2.5498585131477682
GG,18,34,-9.264705882352942,2.7614739841092759
GG,19,293,-9.9402730375426618,1.9824795099030021
GG,20,12,-10.0,1.5001219674695261
GM,01,5414,0.0078869597296191644,3.5372692949542723
GM,02,3899,2.9766606822476147,3.6563707905622751
GM,03,6665,4.197254313435308,3.4225817383896922
GM,04,17906,2.8773930525761044,3.6340399255997773
GM,05,4961,5.0852449104156783,3.8556959630295489
GM,06,1513,6.3136814277532958,3.3824886392820535
GM,07,1273,7.3513747054951848,3.9553913501659785
GM,08,1855,6.8043126684636119,3.3432368012691378
GM,09,686,-2.0,2.9413134687876892
GM,10,796,-4.9560301507537687,3.6074946258809524
GM,11,2676,-2.0,2.94816064901553
GM,12,1380,-4.2144927536231886,3.7711565652484142
GM,13,1006,-5.1582504973022916,2.1029822367018354
GM,14,465,-6.5817204301075272,3.2519844623756313
GM,15,329,-7.2,1.9838333416438494
GM,16,865,-5.6941040462427743,2.6399009094459838
GM,17,1681,-5.2136823319452681,2.9615320116051755
GM,18,554,-9.2833935018050546,2.8209407378432658
GM,19,2175,-9.94183908045977,2.2659650888180258
GM,20,25,-10.0,2.5511113281516278
GZ,01,198,-0.10353535353535358,4.5953002730567105
GZ,02,105,2.8980952380952383,5.1058292670676595
GZ,03,217,4.22442396313364,4.821332107232962
GZ,04,694,3.2831412103746405,4.9119625445650668
GZ,05,159,4.1320754716981121,5.5636611433194725
GZ,06,14,6.5285714285714294,3.6528578116317303
GZ,07,30,7.3533333333333353,4.4645234820047222
GZ,08,59,6.593220338983051,4.6493192560721051
GZ,09,15,-2.0,4.6409448484939571
GZ,10,27,-5.0,4.4895735231310674
GZ,11,108,-2.0,4.4077627762805447
GZ,12,74,-4.22972972972973,5.1686549488045195
GZ,13,25,-5.5040000000000013,2.880132072925254
GZ,14,13,-6.5,4.0348885102798233
GZ,15,2,-7.2,3.5734020150174697
GZ,16,25,-5.984,4.3712069768300577
GZ,17,40,-5.1049999999999995,3.2265797205885876
GZ,18,23,-9.41304347826087,2.1923795691322421
GZ,19,126,-9.9166666666666661,3.1403826301777786
GZ,20,1,-10.0,7.54039497307002
HR,01,915,-0.0032786885245901613,4.8857089222372068
HR,02,500,3.0258000000000003,4.6621206207332513
HR,03,982,4.2336048879837067,4.9301182304806783
HR,04,3276,3.1414224664224677,4.8125510186402
HR,05,708,5.144491525423728,5.8982132145668089
HR,06,99,6.3212121212121195,3.7862416025491221
HR,07,124,7.5362903225806441,5.6472488505454388
HR,08,284,6.873239436619718,4.6162263525629328
HR,09,122,-2.0,4.6298705957366337
HR,10,119,-5.0,4.5912895232023105
HR,11,394,-2.0,4.3052710244972747
HR,12,260,-4.1538461538461542,4.7754057518057067
HR,13,137,-5.3970802919708021,4.2474902056164012
HR,14,57,-6.5701754385964914,3.5538847803868405
HR,15,43,-7.1999999999999975,4.25177224409492
HR,16,113,-5.36637168141593,4.6800763501027758
HR,17,347,-5.1786743515850153,3.6031787242530728
HR,18,68,-9.2867647058823533,3.9163133239097561
HR,19,458,-9.9377729257641914,3.2262628688275434
HR,20,18,-10.0,5.076859271736657
ID,01,6190,0.014474959612277872,4.7988265001739823
ID,02,3321,2.98515507377296,5.1412274241084868
ID,03,7163,4.1676392572944305,5.1642366457374793
ID,04,22105,2.80247907713187,5.0295934536353881
ID,05,4404,5.04943233426325,6.1051870423286347
ID,06,1415,6.3898233215547728,4.3106418233539756
ID,07,984,7.4399390243902443,5.364254803357773
ID,08,1372,6.3957725947521862,4.8968241198234264
ID,09,750,-2.0,4.2916679119898911
ID,10,615,-4.91869918699187,5.1297798347515613
ID,11,3502,-2.0,4.2686382122704787
ID,12,1183,-4.1310228233305155,4.8331762994581089
ID,13,732,-5.245901639344261,4.4698218691819021
ID,14,457,-6.6422319474835883,4.2420399147660239
ID,15,236,-7.1999999999999993,4.4748717582041344
ID,16,626,-4.9182108626198078,4.34627495995433
ID,17,3472,-5.1063364055299552,3.56360853198674
ID,18,691,-9.3299565846599126,3.71337922907245
ID,19,2218,-9.9670874661857525,3.6679559922918092
ID,20,10,-9.95,5.13763328231968
IS,01,8429,-0.015221259943890756,4.2877228958209406
IS,02,4726,2.8196995344900539,4.6055003793583413
IS,03,7795,4.3116741500962164,4.60249329833104
IS,04,27706,3.049570490143966,4.5414903822651693
IS,05,6440,4.4740217391600456,4.9319774677249706
IS,06,1418,6.4627644569816658,3.7613929448112091
IS,07,1121,7.6268510258697617,4.014757666470862
IS,08,4171,8.1790937425077921,4.2487556226224275
IS,09,592,-2.0,3.6337113408952355
IS,10,1030,-4.8592233009708741,4.58251377072889
IS,11,4074,-2.0,3.9673293856737275
IS,12,2364,-4.1954314720812187,4.6644905119290154
IS,13,1407,-5.4525941719971591,3.271369428979082
IS,14,451,-6.5532150776053211,3.6920157855169173
IS,15,626,-7.2000000000000011,3.1589584915236784
IS,16,1259,-5.195472597299446,4.3010141342599439
IS,17,1628,-5.3374692874692871,3.5157720840162372
IS,18,1079,-9.3354958294717338,3.7663454395934481
IS,19,7031,-9.9490115204096146,2.8388683164683073
IS,20,57,-9.9561403508771935,4.32022389350373
IZ,01,6030,-0.061492537313432835,3.8445150266478469
IZ,02,3169,2.8578415904070686,4.1446852066086466
IZ,03,4208,4.259576996197719,3.813834662098103
IZ,04,18090,2.8224543946852894,3.9910820995772447
IZ,05,3731,4.3330206380009262,4.01563935757934
IZ,06,1108,6.3268953068592069,2.4725425565052417
IZ,07,924,7.5751082251082265,3.3391324288309394
IZ,08,2051,6.8732325694783034,3.4846120150343145
IZ,09,513,-2.0,3.2407322594853869
IZ,10,628,-4.880573248407643,3.5774723137844564
IZ,11,3384,-2.0,3.2696034233021654
IZ,12,1509,-4.2094102054340619,3.75070723352006
IZ,13,1389,-5.4459323256199452,2.7170407773482022
IZ,14,279,-6.57168458781362,3.5989247168452918
IZ,15,405,-7.200000000000002,3.1993157110913777
IZ,16,751,-5.4159786950732336,3.9109731472223292
IZ,17,968,-5.5169421487603305,2.8730285783009046
IZ,18,661,-9.27231467473525,3.01881438084136
IZ,19,7150,-9.9632867132867133,2.1692380266219407
IZ,20,19,-9.9473684210526319,2.050754967206609
KG,01,159,-0.036477987421383661,3.2840574486836132
KG,02,97,2.8536082474226787,3.3293015080403494
KG,03,199,4.2105527638190949,3.0762934631096068
KG,04,630,2.6650793650793649,3.1110110473211869
KG,05,188,5.4595744680851048,4.7201832357555729
KG,06,51,6.3803921568627446,2.4117565847819291
KG,07,46,7.480434782608695,3.0664389895000346
KG,08,39,7.7692307692307692,1.6974950356073397
KG,09,38,-2.0,0.27859771559865543
KG,10,19,-5.0,3.6185208940310876
KG,11,60,-2.0,0.80266241458095289
KG,12,17,-4.2941176470588234,-0.33370191014277112
KG,13,24,-5.2166666666666677,1.1512477785860367
KG,14,9,-6.5,3.36220200914753
KG,15,16,-7.200000000000002,1.5695364406565835
KG,16,29,-5.0344827586206895,1.7195551973513774
KG,17,33,-5.0,0.52395472284682221
KG,18,13,-9.4230769230769234,-1.4719719981953003
KG,19,75,-9.9666666666666668,-0.84775167950672692
KR,01,1,0.0,4.06976744186047
KR,03,5,4.0,4.9939985346310749
KR,04,15,2.06,2.513832265653186
KR,05,5,3.4200000000000004,1.19933123189043
KR,08,1,5.0,3.21285140562249
KR,16,1,-5.6,5.49597855227882
KR,18,2,-9.0,2.06185567010309
KR,19,5,-10.0,3.6586409567711655
KU,01,1471,0.0074099252209381336,4.2915420806818281
KU,02,790,2.9286075949367087,4.351463595577707
KU,03,1923,4.1435777431097227,3.9322132640319944
KU,04,7312,2.7478118161892984,3.9742244243732197
KU,05,1250,4.9402399999999993,4.9213658067657722
KU,06,264,6.4318181818181817,3.6354280002089476
KU,07,296,7.457432432432431,4.0450467887235764
KU,08,374,6.7219251336898393,4.7485928161797037
KU,09,83,-2.0,3.7020792663514879
KU,10,150,-5.0,4.7347484734854755
KU,11,587,-2.0,3.870439335489233
KU,12,294,-4.1904761904761907,4.2180232568388973
KU,13,179,-5.5072625698324016,4.0829180622893384
KU,14,66,-6.6060606060606064,3.5158862893236096
KU,15,105,-7.2000000000000011,4.0767721624247359
KU,16,177,-5.1774011299435037,3.3657748318287
KU,17,241,-5.3717842323651457,3.9387181574791645
KU,18,108,-9.231481481481481,4.0970973527738082
KU,19,563,-9.9378330373001784,3.3440796922233895
KU,20,1,-9.5,2.7027027027027
KV,01,1323,0.021768707482993196,5.0905586854052371
KV,02,828,2.9352657004830913,5.3249088470717307
KV,03,1137,4.2025505716798595,5.2053246535666879
KV,04,3363,2.8750817722271789,5.2916821290829947
KV,05,1250,4.2636000000762939,6.1810524568844976
KV,06,143,6.2335664335664305,5.4323273033206467
KV,07,268,7.7914179104477608,5.4894565003843852
KV,08,371,7.0296495956873315,5.184542059641764
KV,09,145,-2.0,4.5035764775620164
KV,10,333,-4.954954954954955,4.8627724668799939
KV,11,760,-2.0,4.6047310110677966
KV,12,396,-4.1843434343434343,4.8341287669664954
KV,13,227,-4.9762114537444946,5.0392019853905232
KV,14,111,-6.6441441441441444,4.08197365025656
KV,15,98,-7.2000000000000011,4.48485341186429
KV,16,125,-5.4208,4.333454769792942
KV,17,715,-5.665174825174824,3.8631182429437008
KV,18,113,-9.2345132743362832,4.085657067540426
KV,19,937,-9.9631803628601929,3.9203138549912779
KV,20,47,-10.0,4.36280256960595
KZ,01,442,0.037782805429864251,1.6348858546930809
KZ,02,282,3.0361702127659576,1.5809533787737569
KZ,03,835,4.2162874251497,1.073900653461616
KZ,04,2286,3.2325459317585317,1.6329371271733495
KZ,05,806,5.8246898264210518,1.76850945171887
KZ,06,241,6.37842323691024,2.1554396330218193
KZ,07,85,7.419999999999999,2.9392766660847203
KZ,08,105,7.2761904761904761,-0.27805309369877479
KZ,09,64,-2.0,0.029862860833392263
KZ,10,54,-5.0,0.82283019631601428
KZ,11,136,-2.0,0.81219737142509008
KZ,12,133,-4.3684210526315788,-0.54539535462883559
KZ,13,43,-4.8651162790697695,0.72894242510163287
KZ,14,19,-6.5,0.29846075799242949
KZ,15,21,-7.2000000000000011,-0.450695809366112
KZ,16,43,-6.3023255813953485,-0.81582189141425909
KZ,17,84,-5.1,1.2540914339496738
KZ,18,12,-9.2916666666666661,-3.5332150565255129
KZ,19,139,-9.9100719424460433,-0.81263493606652915
LG,01,307,0.06384364820846905,2.8321315862780607
LG,02,177,3.1435028248587562,3.1177892430544119
LG,03,303,4.2343234323432357,2.8995957362652227
LG,04,939,2.94398296059638,3.4855637348095843
LG,05,245,4.8171428571428567,5.0413883680401081
LG,06,60,6.49,2.2550482951626867
LG,07,38,7.5447368421052641,0.92811974613889126
LG,08,73,6.5753424657534243,0.56173381121174648
LG,09,21,-2.0,2.7330644786380973
LG,10,35,-5.0,2.0636620080024906
LG,11,130,-2.0,2.7182393263599787
LG,12,72,-4.2777777777777777,2.7092509247742327
LG,13,29,-4.9379310344827605,0.34693408313475682
LG,14,17,-6.8529411764705879,3.0876891853174167
LG,15,44,-7.1999999999999993,0.89606479572997333
LG,16,28,-5.3571428571428568,0.87940297162415149
LG,17,53,-5.3169811320754707,0.39974126417971817
LG,18,7,-9.2857142857142865,4.4858456658739447
LG,19,60,-9.9333333333333336,0.16698544703045848
LG,20,1,-10.0,4.55227613806903
LH,01,536,0.010634328335968416,2.7350230399929805
LH,02,312,2.9820512820512826,2.6937126517449097
LH,03,501,4.1485029940119782,3.564998196855643
LH,04,1564,3.2987851661946763,3.6850762623450577
LH,05,787,6.0096569251529433,4.1945379011598085
LH,06,180,6.4322222269905938,1.8231978063221204
LH,07,66,7.44242424242424,2.2897631997954164
LH,08,107,6.7943925233644862,2.9824731800594715
LH,09,56,-2.0,2.0031771519923995
LH,10,67,-5.0,2.1236008838313079
LH,11,188,-2.0,1.6761941378183516
LH,12,158,-4.2215189873417724,3.3989339447398788
LH,13,83,-4.7951807228915646,1.2956604910032874
LH,14,24,-6.5,2.3227164450400895
LH,15,132,-7.2000000000000011,-1.3089451137753316
