ActorGeo_CountryCode,EventRootCode,EventCount,AvgGoldScore,AvgTone
OD,06,1215,6.164938271683428,0.5214187270456393
OD,07,3157,7.5839721255261665,0.36731110743198725
OD,08,1574,7.40279542566709,-0.7892713633946824
OD,09,426,-2.0,-0.41230371694390666
OD,10,692,-5.0,0.12333383107362728
OD,11,2393,-2.0,-1.6267873533230761
OD,12,696,-4.2040229885057467,-0.77956593012555864
OD,13,871,-5.055797933409873,-0.99126899556046144
OD,14,192,-6.833333333333333,-1.2701676675042639
OD,15,643,-7.1999999997033655,0.545502383720267
OD,16,1285,-5.2546303501945566,-0.72722794122142231
OD,17,1140,-5.1901754385964889,-1.99037229636428
OD,18,648,-9.1743827160493829,-2.7664967308730182
OD,19,3621,-9.9457332228666111,-1.5918465995910656
OD,20,76,-10.0,-2.1320110028917831
RW,01,12755,-0.016440611508536554,2.9930025222620174
RW,02,7251,2.9351399807186231,3.1890224777662834
RW,03,10829,4.2887154861944747,4.0426660895258193
RW,04,43041,2.7125903208180757,3.4741120301836008
RW,05,14379,4.8652966132291,4.0819461839538871
RW,06,3531,6.4080996884735208,3.5236766092386711
RW,07,6544,7.5283465771191249,3.7477074503229697
RW,08,5419,7.0256504890201148,2.7430657471982629
RW,09,1549,-2.0,2.7160686430579242
RW,10,1673,-4.9103407053197845,3.2406455866079313
RW,11,9972,-2.0,2.5829466373198695
RW,12,2547,-4.1546917942677659,2.7520807916172418
RW,13,1727,-5.26022003485277,2.332084110236067
RW,14,635,-6.72992125984252,1.6303340659087202
RW,15,924,-7.2,3.2783333691472731
RW,16,1472,-5.143206521739133,3.2778548778605341
RW,17,8555,-5.0775219170075934,1.0009854719615741
RW,18,2267,-9.257168063520071,0.8747571067240727
RW,19,11247,-9.9364274917755839,1.8067942738840388
RW,20,1428,-9.9982492997198875,-4.0284962990569024
SP,01,65641,0.071254246587730816,2.1875061644035729
SP,02,32627,2.9997731939892134,2.4923665878852228
SP,03,49939,4.1921424137027579,3.4091062770843004
SP,04,206423,2.7160209859663471,2.9424055328200205
SP,05,50033,4.62260707952017,3.51377392127393
SP,06,14996,6.2593624969328783,2.5420955213917242
SP,07,17647,7.2899132998244811,2.9318996839634508
SP,08,18062,6.4775772339718749,2.5048550991116465
SP,09,8259,-2.0,1.4684588231974274
SP,10,6269,-4.9800478850758179,2.3697640643828839
SP,11,27069,-2.0,1.6333980619590256
SP,12,11187,-4.16128743853375,2.2352801771266986
SP,13,5997,-5.0864098717296891,1.6762733306434616
SP,14,4760,-6.5539915966386557,2.03287361943222
SP,15,1134,-7.1999999998318058,1.7311160072046896
SP,16,4378,-4.9247830059387834,2.10444905084361
SP,17,26513,-5.1646135857737185,0.56836941634982707
SP,18,6109,-9.333606154853495,1.1998099648257308
SP,19,27519,-9.9472727933427816,0.526878237603815
SP,20,196,-9.97704081632653,0.85108138530833022
SY,01,231159,-0.0084487300887651426,0.15423852420682396
SY,02,135118,2.9024267677422904,0.64966468175244207
SY,03,152074,4.3068861210523446,1.0342666326290735
SY,04,580825,2.9893968061362308,1.0468133214854818
SY,05,178433,3.9407469475053016,0.82356546774049066
SY,06,39551,6.4148820511529427,-0.044424957455757579
SY,07,82897,7.431037312126219,-0.700635829981342
SY,08,77346,6.8977322679905875,0.26431177852393112
SY,09,23550,-2.0,-0.014233293906441563
SY,10,31598,-4.9776729161388396,1.0172521412381421
SY,11,156240,-2.0,-0.026155983883820188
SY,12,62116,-4.2808136444895393,0.53933565629520308
SY,13,58027,-5.4363451502863942,-0.46094834883019481
SY,14,14721,-6.5662319135928264,0.72620732014750256
SY,15,15283,-7.1999999975538849,-1.0790168514710312
SY,16,35146,-5.60461218908598,1.4177228233879406
SY,17,65282,-5.5274133757777077,-1.1361134740983363
SY,18,32713,-9.3717023813162967,-0.5397307105332444
SY,19,233216,-9.9604358191547746,-1.7626098840595625
SY,20,1515,-9.9815181518151821,-0.74942454892515575
TU,01,147133,0.099132077830717619,0.749834233180535
TU,02,73721,2.9050053580806519,1.0878443026197924
TU,03,126413,4.19307745234291,1.9431929446556264
TU,04,468665,2.8434342226311458,1.7179918147892248
TU,05,143845,4.7137891482763452,2.3426237447935425
TU,06,31792,6.4075113238224048,1.3670774829983749
TU,07,33184,7.3393713842621233,0.57786465650929
TU,08,36714,6.5166966279893233,0.5574586028991787
TU,09,12869,-2.0,0.18637502547627374
TU,10,18369,-4.9812183570145354,0.99465874343095317
TU,11,81051,-2.0,-0.50683673918074079
TU,12,30418,-4.1696921862667722,0.94722042265778617
TU,13,20980,-5.142154433497705,-0.39153522903427118
TU,14,10679,-6.5721977713269029,0.11127321358019043
TU,15,8534,-7.1999999967592441,-1.0172154800253681
TU,16,18154,-5.2232014981715622,-0.43146119028839647
TU,17,48177,-5.2687880108726013,-1.0811449000265652
TU,18,12279,-9.3763742975812363,-0.56091308192072631
TU,19,69056,-9.954182113067656,-0.79691843426650621
TU,20,907,-9.9922822491730976,0.3596010761003316
TW,01,22091,0.033167353243972644,3.4057585581026308
TW,02,11205,2.9762516733643611,3.5068038399965733
TW,03,23167,4.230051366060362,4.1217591863521683
TW,04,79444,2.6913901615875617,3.8821768130875558
TW,05,27762,4.94611339246872,4.73745132285664
TW,06,11585,6.3428916704526017,3.1304195172042215
TW,07,5513,7.3818066390784995,3.7316815849059117
TW,08,5025,6.2951243781094526,2.7282718951685392
TW,09,2486,-2.0,2.1655886018128458
TW,10,2160,-4.9930555555555554,3.44990920797149
TW,11,10977,-2.0,1.7683527227116429
TW,12,4178,-4.1148875059837247,3.0033766497726089
TW,13,2546,-4.8901806755695212,2.5961580796718917
TW,14,1267,-6.5528808208366218,1.9327499237720891
TW,15,739,-7.1999999997418991,2.2543011099469452
TW,16,4140,-4.4284057971014494,3.6617042964549142
TW,17,7789,-5.1913467710874324,0.032531464967209121
TW,18,1343,-9.3071481757259864,0.30785305226377974
TW,19,5653,-9.9610826110030075,1.3435355107315676
TW,20,17,-9.882352941176471,2.3870040197505147
TZ,01,9798,0.049132476016121675,2.6259847578962652
TZ,02,4797,3.0124661246612465,3.0253855373629706
TZ,03,11442,4.1809124278472112,3.7039892154068088
TZ,04,43263,2.6271594664625155,3.3123889840156697
TZ,05,10335,5.22401548156775,4.0336843031774219
TZ,06,3372,6.2667259787608174,2.9155507156216935
TZ,07,4472,7.3167933811655192,3.6081717703203533
TZ,08,2453,6.3298002445984505,2.1017519294838762
TZ,09,1153,-2.0,1.7611210935595247
TZ,10,848,-4.9882075471698117,2.55191557838727
TZ,11,3855,-2.0,1.7501918118293784
TZ,12,1232,-4.1534090909090908,1.5258131116758791
TZ,13,947,-5.1110876453967631,1.7569492707483723
TZ,14,394,-6.5736040609137056,0.47196978120098504
TZ,15,311,-7.2000000000000055,2.2722678695831542
TZ,16,624,-5.303846153846151,2.1951453178642191
TZ,17,4423,-5.1279674428689335,0.41231034170346237
TZ,18,872,-9.38933486238532,-0.36210503682722445
TZ,19,4075,-9.9630674846625773,1.1369529563457395
TZ,20,35,-10.0,-0.21673507989517277
UG,01,18021,0.012574218966430259,2.8505076192007408
UG,02,10115,2.9543153732128213,3.220544127958517
UG,03,14875,4.25219495790626,3.7456833590369309
UG,04,65689,2.6574601530878024,3.1126879890314121
UG,05,17322,4.83929684812622,4.1308913160919953
UG,06,5183,6.3297704034253659,3.1805787175057767
UG,07,9882,7.4961445052863533,3.6363048823017765
UG,08,7019,7.0193759794842574,2.5656047555789305
UG,09,2012,-2.0,2.3757270627374
UG,10,2588,-4.9768160741885623,2.5489989069942673
UG,11,9833,-2.0,2.3175284022808667
UG,12,2503,-4.1634039153016378,2.6423498451784178
UG,13,2389,-5.2079531186592058,2.2664421640843893
UG,14,856,-6.6285046728971961,2.2547682418675885
UG,15,1382,-7.1999999995859634,2.9334541425769696
UG,16,1930,-5.33160621761658,2.76802284868139
UG,17,7047,-5.1305520079466485,1.2130968738862333
UG,18,2493,-9.2127958283192939,0.87898096794964875
UG,19,11843,-9.9421599256945026,1.340524777832155
UG,20,200,-9.96,1.393919106877751
UK,01,397968,0.032251839350146104,1.7449751988176048
UK,02,196072,2.9626825860105255,1.9317076885109323
UK,03,289791,4.1874951257488435,2.5573473641436988
UK,04,1096916,2.817616481040683,2.5044280682785751
UK,05,258445,4.4612145719726861,2.8461771080375122
UK,06,75305,6.3055813029151269,2.0409694945249255
UK,07,94025,7.31570433420125,2.3293818819251304
UK,08,106004,6.4953680993170071,1.9389683451305453
UK,09,55401,-2.0,1.3731105807732613
UK,10,40774,-4.9726514594064266,1.6187858317162731
UK,11,186518,-2.0,1.2800878828752178
UK,12,73912,-4.2013775185721443,1.7552565275961134
UK,13,49154,-5.0480001630642368,0.83651384430440789
UK,14,21753,-6.5828391486231785,1.3204347370715619
UK,15,9120,-7.1999999994562325,1.8911420810902331
UK,16,29983,-5.1301737651272159,1.7225730737709546
UK,17,157732,-5.15365176373787,0.60571121028389008
UK,18,47869,-9.31706323507907,0.39175972825034838
UK,19,191133,-9.970272009543093,0.88670720355668087
UK,20,1570,-9.9869426751592361,-1.2252847126349911
UP,01,111760,-0.050700608446431462,1.07532149302787
UP,02,55809,2.9228439857398438,1.3097580043582793
UP,03,95786,4.297390015212442,2.0345813791742695
UP,04,268481,2.9557655848804258,1.9127486983356354
UP,05,105216,5.0994059839755295,2.4501317844022052
UP,06,27481,6.3164513664922941,1.6968527512463107
UP,07,27550,7.5129292198222641,1.2158757388291082
UP,08,30050,7.0912146422628952,0.64024298305554483
UP,09,14454,-2.0,0.46884089374814431
UP,10,15269,-4.995088086973607,1.1110227970523607
UP,11,62178,-2.0,0.14037248130975721
UP,12,25842,-4.1779756144764857,0.64840882470516281
UP,13,17963,-5.0760786061455976,0.85924453201730677
UP,14,7281,-6.609050954539212,0.4231100394752918
UP,15,10592,-7.1999999996218431,0.3977638383639171
UP,16,21151,-6.1121459978206554,0.46516862376403711
UP,17,30729,-5.2501806111428664,-0.64132175617738929
UP,18,6781,-9.2049845155581771,-0.77111160985484517
UP,19,58950,-9.916649703138253,-0.63422421818602148
UP,20,472,-9.98728813559322,-0.21547906927293034
