ActorCountryCode,MonthYear,EventRootCode,EventCount,AvgGoldScore,AvgTone
ETH,200703,19,1,-10.0,4.9383017119446
ETH,200704,01,15,0.0,3.690161189387656
ETH,200704,02,13,3.8615384615384616,7.376152198819085
ETH,200704,03,18,4.333333333333333,5.562291471892423
ETH,200704,04,84,2.3892857142857142,6.5824737569581737
ETH,200704,05,1,8.0,7.45762711864407
ETH,200704,07,2,7.4,4.47872335286852
ETH,200704,08,12,7.0,3.1028443020203071
ETH,200704,10,2,-5.0,8.56164383561644
ETH,200704,11,1,-2.0,5.30085959885387
ETH,200704,12,3,-5.0,7.60777683854607
ETH,200704,19,6,-9.75,3.2229994527602095
ETH,200705,01,7,0.0,6.2707006264868506
ETH,200705,02,1,3.0,7.34693877551021
ETH,200705,03,5,4.0,6.6225556101586509
ETH,200705,04,38,3.3763157894736837,5.6571088606251267
ETH,200705,05,7,5.3999999999999995,9.66256777185123
ETH,200705,06,2,6.0,4.03746005444432
ETH,200705,07,14,7.0,6.7144325257832254
ETH,200705,11,2,-2.0,4.87329434697856
ETH,200705,12,2,-4.0,7.35261490402108
ETH,200705,19,3,-10.0,4.3659505790869035
ETH,200706,01,10,0.04,7.4950548777887445
ETH,200706,02,5,3.2,6.73657134068502
ETH,200706,03,28,4.0714285714285712,7.0817935536569268
ETH,200706,04,84,2.2500000000000004,6.6683636686067409
ETH,200706,05,6,3.4333333333333336,9.19757087157079
ETH,200706,07,1,8.5,10.9756097560976
ETH,200706,08,13,7.1538461538461542,5.4161520891873192
ETH,200706,12,8,-4.875,7.8251585684383889
ETH,200706,13,2,-7.0,8.05585392051558
ETH,200706,16,2,-4.0,5.8545966863101
ETH,200706,17,2,-5.0,3.78619153674833
ETH,200706,19,2,-9.75,6.7848363917167251
ETH,200707,01,28,0.0,8.11093797883869
ETH,200707,03,3,4.0,5.8671530627755
ETH,200707,04,11,1.9,6.2585774796521747
ETH,200707,05,1,3.4,8.30188679245283
ETH,200707,08,1,7.0,5.24121500893389
ETH,200707,17,3,-5.0,6.9108857291217873
ETH,200708,01,13,-0.15384615384615385,4.0221496598400792
ETH,200708,02,4,3.5,6.1381778144783894
ETH,200708,03,6,4.0,3.9549339549339564
ETH,200708,04,23,2.6956521739130435,7.4799944621419492
ETH,200708,05,2,3.4,8.23087046437302
ETH,200708,07,11,7.1545454545454552,4.2356151550655792
ETH,200708,08,1,5.0,1.40280561122244
ETH,200708,10,3,-5.0,7.51445086705202
ETH,200708,11,2,-2.0,4.9232870778490456
ETH,200709,01,1,0.0,5.11182108626198
ETH,200709,02,1,4.0,7.69230769230769
ETH,200709,03,2,4.0,3.36134453781513
ETH,200709,04,1,1.9,7.69230769230769
ETH,200709,07,1,7.0,6.66666666666667
ETH,200710,01,4,0.0,5.3064183869090549
ETH,200710,02,2,3.0,8.17120622568093
ETH,200710,03,7,4.0,6.0120647842759585
ETH,200710,04,33,4.1181818181818182,4.2886298641470093
ETH,200710,05,6,6.4666666666666659,5.3492338854800323
ETH,200710,07,4,8.025,5.00869571478204
ETH,200710,08,14,8.4285714285714288,5.0824369835396919
ETH,200710,10,4,-5.0,5.6714232666454354
ETH,200710,11,7,-2.0,3.4983942201252125
ETH,200710,12,1,-4.0,6.32622619987716
ETH,200710,17,4,-5.0,3.44827586206897
ETH,200711,01,2,0.2,5.2433207532139052
ETH,200711,03,26,4.0,5.0155063821797388
ETH,200711,04,35,2.6542857142857139,4.61492172723856
ETH,200711,05,6,7.2333333333333334,3.8475770457426672
ETH,200711,06,1,6.0,10.5431309904153
ETH,200711,07,1,7.0,10.5431309904153
ETH,200711,08,8,5.25,5.0248971710857857
ETH,200711,11,3,-2.0,4.9836897426603839
ETH,200712,01,3,-0.13333333333333333,12.175191064079954
ETH,200712,02,4,3.0,12.401079136690647
ETH,200712,03,5,4.0,4.5640356809356684
ETH,200712,04,50,2.4259999999999997,6.4308790931711091
ETH,200712,05,13,4.4615384615384617,10.312335165428141
ETH,200712,08,4,7.75,3.2995632692801422
ETH,200712,11,4,-2.0,4.5657581015466375
ETH,200712,12,2,-5.0,6.66666666666667
ETH,200712,15,4,-7.2,6.4986161213351
ETH,200712,16,2,-7.0,6.3973063973064
ETH,200801,02,3,-0.3,4.52755905511811
ETH,200801,03,16,4.125,3.4142923359861541
ETH,200801,04,46,3.9217391304347826,5.3445337105029527
ETH,200801,05,7,7.3571428571428568,5.99105858644809
ETH,200801,06,5,7.4,4.0137548266888237
ETH,200801,08,4,6.0,4.65933512749521
ETH,200801,11,5,-2.0,5.5350967410663818
ETH,200801,17,8,-5.0,5.0625034630219758
ETH,200801,18,4,-9.0,2.3454157782516
ETH,200801,20,1,-10.0,3.6144578313253
ETH,200802,01,7,-0.17142857142857146,7.8281156377421821
ETH,200802,02,2,3.0,8.85608856088561
ETH,200802,03,9,4.0,6.1681872005927163
ETH,200802,04,69,2.6043478260869564,4.4890905410552167
ETH,200802,05,3,6.4666666666666659,8.4370000562750871
ETH,200802,06,2,7.4,4.16666666666667
ETH,200802,08,1,7.0,2.31316725978648
ETH,200802,12,2,-4.0,7.83410138248848
ETH,200802,17,2,-5.0,4.16666666666667
ETH,200803,02,8,3.0,4.636038938300997
ETH,200803,03,3,4.0,6.97384806973848
ETH,200803,04,11,1.9818181818181815,4.5183201667648616
ETH,200803,08,3,7.666666666666667,4.6867318979041359
ETH,200804,02,1,-0.3,5.26315789473684
ETH,200804,04,17,2.9058823529411768,6.9305076158029815
ETH,200804,05,4,6.85,4.5766400714219824
ETH,200804,06,1,6.0,9.79020979020979
ETH,200804,07,1,8.3,3.42679127725857
ETH,200804,08,7,8.4285714285714288,7.1078354968552206
ETH,200804,15,1,-7.2,3.125
ETH,200804,19,8,-10.0,5.9930588807222493
ETH,200805,01,3,-0.26666666666666666,5.2741466957153227
ETH,200805,03,3,4.0,5.747041783276873
ETH,200805,04,10,2.7700000000000005,3.1761408592513907
ETH,200805,05,3,8.0,6.4516129032258105
ETH,200805,08,6,7.0,2.3993003891290097
ETH,200805,11,2,-2.0,4.6447951823175195
ETH,200805,19,4,-10.0,2.5724265800771824
ETH,200806,01,4,0.0,6.25905949772459
ETH,200806,03,6,4.0,8.8448831590634516
ETH,200806,04,16,3.175,6.4740851024183872
ETH,200806,05,11,7.5909090909090908,9.3874156220631182
ETH,200806,07,1,8.3,5.17448183403661
ETH,200806,08,9,6.333333333333333,4.2957054993263455
ETH,200806,11,7,-2.0,3.7241348157137253
ETH,200806,13,1,-4.4,5.13976555455365
ETH,200806,15,29,-7.2000000000000011,5.44837835670907
ETH,200806,19,5,-10.0,3.7835068861269754
ETH,200807,01,11,0.036363636363636369,5.06211445134207
ETH,200807,03,27,4.0,4.3951570470063039
ETH,200807,04,38,2.9421052631578943,5.1296394945881154
ETH,200807,05,8,5.7,6.2210536025713008
ETH,200807,06,2,6.4,6.72748004561003
ETH,200807,07,4,7.3000000000000007,4.4029999166661629
ETH,200807,08,1,7.0,6.87242798353909
ETH,200807,11,20,-2.0,3.3360333182580506
ETH,200807,12,5,-4.0,4.2483660130719
ETH,200807,17,3,-5.0,4.2483660130719
ETH,200807,18,1,-9.0,2.04081632653061
ETH,200807,19,8,-9.75,3.9007053400447722
ETH,200808,02,1,3.4,7.34177215189873
ETH,200808,04,20,2.56,5.4647877145831041
ETH,200808,08,1,9.0,3.40909090909091
ETH,200808,20,1,-10.0,5.02901353965184
ETH,200809,04,1,1.0,5.18672199170125
ETH,200809,05,2,3.5,4.48429741911342
ETH,200809,11,1,-2.0,2.29885057471264
ETH,200810,01,6,1.2,5.4930209110051216
ETH,200810,02,2,4.0,5.65476190476191
ETH,200810,03,18,4.0,4.1455826466632386
ETH,200810,04,68,1.8117647058823527,3.8749833692813676
ETH,200810,05,12,6.291666666666667,6.0311363208057527
ETH,200810,07,1,7.4,7.5609756097561
ETH,200810,11,8,-2.0,3.5262903390003077
ETH,200810,12,1,-4.0,3.06513409961686
ETH,200810,14,18,-6.5,3.42451790192037
ETH,200810,17,2,-5.0,4.08921933085502
ETH,200810,19,7,-10.0,3.4540626659585771
ETH,200811,03,3,4.0,4.52342487883683
ETH,200811,04,9,3.6666666666666665,11.0236220472441
ETH,200811,05,12,8.0,4.2090682587569033
ETH,200811,07,2,7.4,5.39928497332543
ETH,200811,11,1,-2.0,3.50665054413543
ETH,200811,16,2,-4.0,6.90335305719921
ETH,200811,17,2,-9.2,6.90335305719921
ETH,200812,01,2,-0.2,7.2920990729209905
ETH,200812,02,1,3.0,4.77064220183486
ETH,200812,03,8,4.15,10.350453821892808
ETH,200812,04,19,3.1,5.6706090838134742
ETH,200812,05,16,7.425,10.318029368301104
ETH,200812,07,5,7.6,7.292721349327552
ETH,200812,08,11,6.6363636363636367,4.980095505378511
ETH,200812,13,4,-4.4,4.2962962962963
ETH,200901,01,6,0.20000000000000004,5.0960235349837
ETH,200901,03,9,4.0,3.4267685069097831
ETH,200901,04,23,2.5782608695652174,4.7629396421312107
ETH,200901,05,7,5.3714285714285719,6.4769162270526914
ETH,200901,06,2,7.4,5.21472392638037
ETH,200901,07,2,7.0,7.177630391505
ETH,200901,08,14,6.2857142857142856,6.3732918918983
ETH,200901,11,4,-2.0,5.21472392638037
ETH,200901,15,3,-7.2,3.242600029748623
ETH,200901,16,2,-4.0,7.06638115631692
ETH,200901,17,8,-6.05,5.7843729409561435
ETH,200901,19,6,-9.9166666666666661,3.3035004206096272
ETH,200902,01,3,0.26666666666666666,4.49796884573104
ETH,200902,02,15,3.3733333333333331,3.2666999733872593
ETH,200902,03,11,4.2181818181818178,4.4496723561872367
ETH,200902,04,99,2.8000000000000003,5.4880521701311089
ETH,200902,05,14,3.8,7.3245547145872578
ETH,200902,06,2,6.4,2.63157894736842
ETH,200902,07,2,7.0,4.8151494016512206
ETH,200902,08,7,7.8571428571428568,8.3184900541851157
ETH,200902,10,1,-5.0,6.2780269058296
ETH,200902,12,4,-4.0,5.4876191103361869
ETH,200902,17,2,-5.0,0.0
ETH,200902,19,1,-9.5,5.52763819095477
ETH,200903,01,29,0.11034482758620691,4.8961817704657191
ETH,200903,02,7,3.5714285714285716,5.4300495957152171
ETH,200903,03,22,4.2181818181818178,3.8581612536988259
ETH,200903,04,82,2.0536585365853659,4.2470226323060167
ETH,200903,05,15,4.0533333333333328,6.9915440645568969
ETH,200903,06,2,6.4,6.54196753811038
ETH,200903,07,8,7.0,5.4816119819408069
ETH,200903,08,8,6.75,3.806706806072095
ETH,200903,09,1,-2.0,4.32098765432099
ETH,200903,11,3,-2.0,5.54716374316542
ETH,200903,12,4,-4.75,5.2197648667798671
ETH,200903,14,1,-6.5,3.11614730878187
ETH,200903,16,4,-4.0,4.6745212275034618
ETH,200903,17,5,-5.0,4.9336919838125217
ETH,200903,18,11,-9.1818181818181817,2.2082420140845693
ETH,200903,19,8,-10.0,3.5878530241246627
ETH,200904,01,63,-0.012698412698412697,5.9573815556703753
ETH,200904,02,5,2.54,5.8838711886251263
ETH,200904,03,26,4.0,5.33660239322845
ETH,200904,04,151,2.9668874172185444,4.8360203561451645
ETH,200904,05,21,4.7333333333333325,9.5157375050715576
ETH,200904,06,1,6.4,10.7883817427386
ETH,200904,07,2,7.2,6.3287037037037006
ETH,200904,08,1,5.0,4.83329262335124
ETH,200904,09,1,-2.0,0.847457627118644
ETH,200904,10,4,-5.0,5.7305153364444994
ETH,200904,11,8,-2.0,4.2698385171444437
ETH,200904,12,3,-4.666666666666667,4.434994247404723
ETH,200904,16,1,-8.0,5.59210526315789
ETH,200904,17,13,-5.0,2.9586288591533285
ETH,200904,19,1,-10.0,1.74129353233831
ETH,200905,01,2,0.0,2.0174212412176598
ETH,200905,02,3,3.0,0.45787545787545669
ETH,200905,03,8,4.0,8.0443880804075327
ETH,200905,04,54,3.0222222222222221,5.5866204987726764
ETH,200905,05,23,6.4086956521739147,7.1351915911399546
ETH,200905,06,2,7.4,4.28497676819824
ETH,200905,08,4,5.5,3.6916747766819471
ETH,200905,09,1,-2.0,3.08880308880309
ETH,200905,12,9,-4.666666666666667,4.216927331840183
ETH,200905,19,1,-10.0,4.52488687782805
ETH,200906,01,17,0.0,5.6387315596941336
ETH,200906,02,4,3.05,5.6936861220946673
ETH,200906,03,1,4.0,5.24193548387097
ETH,200906,04,51,3.4411764705882355,4.9134888263982637
ETH,200906,05,14,7.0357142857142856,6.8573174882073546
ETH,200906,07,2,7.0,3.07049185584199
ETH,200906,08,9,6.4444444444444446,7.0261722699167821
ETH,200906,12,7,-4.4285714285714288,5.9531263817847559
ETH,200906,13,2,-4.4,2.22222222222222
ETH,200906,17,1,-5.0,5.36912751677852
ETH,200906,18,3,-9.5,4.82509047044632
ETH,200907,01,12,-0.066666666666666666,6.6628430058511547
ETH,200907,02,2,4.0,2.63157894736842
ETH,200907,03,10,4.0,6.35532427059897
ETH,200907,04,42,1.5571428571428569,6.9746052492379631
ETH,200907,05,7,4.0714285714285712,10.647368090453162
ETH,200907,07,2,7.0,4.51467268623025
ETH,200907,08,2,7.0,7.2509076240419255
ETH,200907,11,1,-2.0,8.48623853211009
ETH,200907,16,4,-5.6,2.42375231918002
ETH,200907,17,5,-5.0,2.3772904598245139
ETH,200908,01,15,-0.53333333333333333,5.9489586770765355
ETH,200908,02,10,4.0,6.1691599870216551
ETH,200908,03,34,4.0,6.5112435020788633
ETH,200908,04,79,2.575949367088608,6.6984781316748609
ETH,200908,05,9,5.4555555555555557,7.12779273330392
ETH,200908,07,4,7.1,5.1067529954223119
ETH,200908,08,11,7.9090909090909092,8.4436096873247362
ETH,200908,09,6,-2.0,6.06693675112539
ETH,200908,11,18,-2.0,4.9534309821747255
ETH,200908,12,10,-4.0,7.3215201555918643
ETH,200908,16,1,-4.0,7.23809523809524
ETH,200908,17,5,-5.0,1.7459537893620578
ETH,200908,19,16,-9.9375,4.0100118471487018
ETH,200909,01,5,0.0,5.8773448773448767
ETH,200909,03,4,4.0,5.8548862412673834
ETH,200909,04,20,2.29,7.3673109424100165
ETH,200909,05,5,6.16,7.3033255547880387
ETH,200909,06,1,7.4,3.35184076435559
ETH,200909,07,2,7.0,1.23456790123457
ETH,200909,08,1,5.0,3.57142857142857
ETH,200909,09,1,-2.0,8.41654778887304
ETH,200909,11,2,-2.0,4.44874274661509
ETH,200909,17,1,-5.0,3.57142857142857
ETH,200909,19,27,-10.0,2.4076839858241175
ETH,200910,01,6,-0.20000000000000004,6.343574844097378
ETH,200910,02,2,3.2,5.2233862548151349
ETH,200910,03,2,4.6,3.472222222222225
ETH,200910,04,44,2.915909090909091,6.1934116650342181
ETH,200910,05,5,7.08,6.3849521394862432
ETH,200910,07,1,7.4,3.93700787401575
ETH,200910,08,9,6.5555555555555554,7.7085706815864512
ETH,200910,10,7,-5.0,6.0512053687689287
ETH,200910,12,1,-5.0,7.39130434782609
ETH,200910,17,4,-5.0,6.1609717066052756
ETH,200910,18,4,-9.0,8.0757469767182677
ETH,200911,01,18,0.33333333333333331,5.2356824105741788
ETH,200911,02,1,3.4,10.8
ETH,200911,03,1,5.2,4.20168067226891
ETH,200911,04,21,2.4571428571428569,7.1884914585208719
ETH,200911,05,7,6.7,8.2557606316084424
ETH,200911,06,2,6.4,6.25
ETH,200911,08,3,5.0,6.9602376831957073
ETH,200911,12,1,-4.0,8.71080139372822
ETH,200911,19,2,-10.0,6.34328358208955
ETH,200911,20,1,-10.0,3.86656557998484
ETH,200912,01,5,0.16,5.31915834221923
ETH,200912,02,7,2.3428571428571425,6.919811317563517
ETH,200912,03,4,4.0,6.6646379189078644
ETH,200912,04,22,2.8272727272727272,6.9793073291912808
ETH,200912,05,5,6.16,7.575636299826277
ETH,200912,06,8,6.3000000000000007,3.6790364362861445
ETH,200912,08,7,7.0,3.41251244936582
ETH,200912,09,2,-2.0,5.452425791408845
ETH,200912,11,7,-2.0,5.7044163950933955
ETH,200912,14,7,-7.2142857142857144,4.0602275935844627
ETH,200912,17,1,-7.0,7.19424460431655
ETH,201001,01,9,0.044444444444444446,6.2556902264257968
ETH,201001,02,7,3.2857142857142856,7.0210100320847513
ETH,201001,03,17,4.7529411764705882,4.0903087882784881
ETH,201001,04,73,3.342465753424658,5.5870867740095509
ETH,201001,05,9,3.4222222222222221,7.5753314986561158
ETH,201001,08,2,9.0,5.7479508196721305
ETH,201001,11,3,-2.0,7.4505690709742867
ETH,201001,19,3,-10.0,1.14942528735632
ETH,201002,01,6,0.0,7.63847512943925
ETH,201002,02,3,3.0,7.11195233358583
ETH,201002,03,5,4.0,8.3510114120564012
ETH,201002,04,41,2.4853658536585361,6.3628223065118608
ETH,201002,05,8,3.4375,8.8227785971111139
ETH,201002,06,6,6.1333333333333329,5.5377401441771541
ETH,201002,07,11,8.2999999999999989,4.3081819826045145
ETH,201002,08,2,5.0,5.69306930693069
ETH,201002,10,2,-5.0,11.4446529080675
ETH,201002,11,16,-2.0,5.3149356544559527
ETH,201002,12,2,-4.0,3.10880829015544
ETH,201002,19,1,-10.0,7.97752808988764
ETH,201003,02,1,3.0,6.57091561938959
ETH,201003,03,3,4.0,15.2542372881356
ETH,201003,04,11,1.9818181818181815,4.6508700136872987
ETH,201003,05,3,4.9333333333333336,10.516743359279809
ETH,201003,07,1,7.4,8.33333333333333
ETH,201003,09,1,-2.0,3.60576923076923
ETH,201003,13,1,-7.0,3.60576923076923
ETH,201003,17,1,-5.0,8.21256038647343
ETH,201004,01,8,-0.25,5.62937233754978
ETH,201004,02,3,3.0,10.6435643564356
ETH,201004,03,12,4.2,6.88974458004688
ETH,201004,04,25,3.2560000000000002,6.8632190025736657
ETH,201004,05,5,6.16,8.05016284774165
ETH,201004,06,2,6.0,10.6435643564356
ETH,201004,09,4,-2.0,3.5439744047295649
ETH,201004,10,2,-5.0,4.69937802349689
ETH,201004,12,4,-4.0,5.1665979566549947
ETH,201004,14,1,-6.5,4.53172205438066
ETH,201004,19,5,-10.0,4.8294258441526043
ETH,201005,01,7,-0.057142857142857148,6.7998419577887548
ETH,201005,02,2,3.0,9.7898580680722045
ETH,201005,03,14,4.0,6.1108647571181978
ETH,201005,04,19,1.6000000000000003,4.8887718582412623
ETH,201005,05,42,7.6714285714285708,8.0972758903220861
ETH,201005,08,5,6.6,2.4851220044713136
ETH,201005,11,1,-2.0,9.91869918699187
ETH,201005,19,4,-9.5,6.27434011250541
ETH,201006,01,3,0.0,6.66245764288568
ETH,201006,02,5,3.0,6.7257692746826034
ETH,201006,03,10,4.3599999999999994,6.9712559879910554
ETH,201006,04,21,2.1,6.8467624488343173
ETH,201006,05,23,6.6000000000000005,7.2087459139744894
ETH,201006,06,1,6.0,6.01941747572816
ETH,201006,08,5,7.0,3.8302211020735522
ETH,201006,19,3,-10.0,3.37941628264209
ETH,201007,01,1,0.0,3.84615384615385
ETH,201007,02,3,3.6666666666666665,7.8408405575477174
ETH,201007,04,32,2.4906249999999996,6.157182032789585
ETH,201007,05,17,6.9411764705882355,7.6163168917292374
ETH,201007,06,1,6.4,4.55866411421454
ETH,201007,07,1,8.5,5.88235294117647
ETH,201007,09,1,-2.0,7.15695952615992
ETH,201007,16,1,-8.0,10.3614457831325
ETH,201007,19,6,-9.8333333333333339,4.9292718996280955
ETH,201008,01,9,-0.088888888888888892,4.9631135668012778
ETH,201008,03,19,4.2526315789473692,6.0834698318192535
ETH,201008,04,14,2.1571428571428575,8.8829612950383279
ETH,201008,05,12,7.6166666666666671,6.6636589612039856
ETH,201008,07,2,7.0,10.5263157894737
ETH,201008,08,4,7.0,2.9636050829331149
ETH,201008,10,1,-5.0,6.15474794841735
ETH,201008,12,3,-4.0,5.8929171346022775
ETH,201008,13,5,-4.4,2.9630447920874818
ETH,201008,17,3,-5.0,3.6606183248698
ETH,201008,18,2,-9.0,9.1195375124672147
ETH,201008,19,3,-10.0,4.9128695205015136
ETH,201009,01,8,-0.95,5.7424547161295463
ETH,201009,02,13,3.2846153846153849,10.53538971949081
ETH,201009,03,5,4.0,7.4543546626488517
ETH,201009,04,60,2.8416666666666668,6.7075419277969655
ETH,201009,05,15,5.8533333333333344,4.8534289814420584
ETH,201009,06,3,6.1333333333333329,8.7863929450222038
ETH,201009,08,13,7.9230769230769234,6.94301224398262
ETH,201009,12,2,-4.0,8.15450643776824
ETH,201009,14,9,-6.5,4.29887410440123
ETH,201009,16,5,-8.0,5.572486041739003
ETH,201009,17,2,-5.0,4.2616930547895446
ETH,201009,19,12,-9.625,5.4465766214504656
ETH,201010,01,15,0.13333333333333333,6.4474458149316973
ETH,201010,02,16,2.15625,6.5107907274267109
ETH,201010,03,46,4.0869565217391308,5.6717844610393788
ETH,201010,04,127,3.2960629921259854,6.354216084306004
ETH,201010,05,19,6.5526315789473681,6.5720285029677159
ETH,201010,06,1,6.4,3.42465753424658
ETH,201010,08,3,7.0,8.0629763139268871
ETH,201010,10,7,-5.0,6.4515727045215545
ETH,201010,11,5,-2.0,7.3241545748768768
ETH,201010,12,14,-4.7142857142857144,6.4165556999632525
ETH,201010,16,14,-6.3571428571428568,7.1580232964305281
ETH,201010,18,3,-9.0,2.97029702970297
ETH,201011,01,19,-0.52631578947368418,4.2529813604967073
ETH,201011,02,5,4.0,4.91211010332226
ETH,201011,03,42,4.0,4.9301664470488413
ETH,201011,04,117,2.7743589743589747,5.3256797776261724
ETH,201011,05,18,5.4611111111111112,6.5527061612912032
ETH,201011,06,3,6.7333333333333343,6.6914528002019624
ETH,201011,08,8,7.0,5.6022954023146649
ETH,201011,11,3,-2.0,5.7124061870766978
ETH,201011,17,12,-5.0,5.083055491989529
ETH,201011,19,9,-10.0,5.832627847186779
ETH,201012,01,5,0.0,6.4426997088035
ETH,201012,02,4,3.1500000000000004,5.524891774891775
ETH,201012,03,21,4.3809523809523814,6.2727911748409992
ETH,201012,04,90,3.2233333333333332,5.9913959080725148
ETH,201012,05,48,6.3833333333333329,7.5793679387504413
ETH,201012,06,5,6.4,3.3066635033593159
ETH,201012,07,1,7.4,5.88235294117647
ETH,201012,08,7,6.1428571428571432,7.0220841338340421
ETH,201012,09,4,-2.0,7.7575288488601153
ETH,201012,10,1,-5.0,6.96378830083566
ETH,201012,11,1,-2.0,3.9618138424821
ETH,201012,16,2,-7.0,7.51533742331288
ETH,201012,17,1,-5.0,2.55754475703325
ETH,201012,19,1,-10.0,6.61896243291592
ETH,201101,01,20,0.0,5.32093592644331
ETH,201101,02,13,2.7461538461538462,6.1658753866821066
ETH,201101,03,29,4.3448275862068968,5.3510725955508045
ETH,201101,04,106,2.5509433962264159,4.8837204316344547
ETH,201101,05,48,6.0875000000000012,8.082368939219986
ETH,201101,06,3,6.0,7.8206424515827964
ETH,201101,07,5,7.4,6.6626866320860412
ETH,201101,08,12,5.0,5.2768863070901757
ETH,201101,10,2,-5.0,6.29742033383915
ETH,201101,11,12,-2.0,5.0411036036036068
ETH,201101,12,1,-5.0,7.28609625668449
ETH,201101,13,5,-4.4,4.264194207337364
ETH,201101,16,3,-4.0,6.10511652563363
ETH,201101,17,3,-5.0,3.9715446172201738
ETH,201101,19,2,-10.0,4.6761133603238907
ETH,201101,20,2,-10.0,4.16666666666667
ETH,201102,01,10,0.0,8.4256634031343314
ETH,201102,03,3,4.0,6.8627450980392126
ETH,201102,04,37,2.8486486486486489,8.1454236951240482
ETH,201102,05,13,5.5615384615384613,6.8395944379940881
ETH,201102,07,2,7.2,6.701572991692025
ETH,201102,10,1,-5.0,4.54909213778877
ETH,201102,18,1,-9.0,5.45454545454545
ETH,201102,19,3,-10.0,6.54761904761905
ETH,201102,20,1,-10.0,6.13207547169811
ETH,201103,01,3,0.13333333333333333,3.8663703968551171
ETH,201103,02,2,1.35,6.6422240265232251
ETH,201103,03,7,4.0,6.6978418682011727
ETH,201103,04,58,3.2965517241379318,6.4912493198160535
ETH,201103,05,10,6.6199999999999992,4.8389588180014744
ETH,201103,07,5,8.0400000000000009,4.2118758197807225
ETH,201103,08,2,5.0,6.640625
ETH,201103,10,2,-5.0,2.04905146211089
ETH,201103,11,8,-2.0,3.1785016753314652
ETH,201103,12,3,-5.0,3.76940133037694
ETH,201103,16,2,-7.0,5.33498759305211
ETH,201103,18,1,-9.0,3.90763765541741
ETH,201103,19,1,-10.0,9.58027608506404
ETH,201104,01,18,-0.19999999999999998,4.636002241915989
ETH,201104,02,2,3.0,7.27272727272727
ETH,201104,03,32,4.31875,6.3024793990394912
ETH,201104,04,50,2.3439999999999994,5.7254387574861161
ETH,201104,05,20,4.8450000000000006,5.6920525647203855
ETH,201104,06,2,7.4,3.49132243986603
ETH,201104,07,5,7.4,6.04101821828895
ETH,201104,08,2,5.0,4.08839779005525
ETH,201104,11,7,-2.0,5.834242724396181
ETH,201104,14,2,-6.5,5.37117793215354
ETH,201104,16,2,-4.0,5.05415162454874
ETH,201104,19,4,-10.0,6.2120755285870395
ETH,201105,01,19,0.10526315789473686,4.3936463315939962
ETH,201105,02,8,3.0,7.0868318689685443
ETH,201105,03,33,4.0363636363636362,4.356848624042871
ETH,201105,04,110,2.6718181818181814,5.6386537753708668
ETH,201105,05,6,4.9333333333333336,8.6396460305801668
ETH,201105,06,11,6.3272727272727272,5.8463739173273552
ETH,201105,07,5,7.1599999999999993,5.9274623215496947
ETH,201105,08,7,6.7142857142857144,5.2348692617071171
ETH,201105,09,4,-2.0,7.6662908680947
ETH,201105,11,2,-2.0,5.53785442852967
ETH,201105,15,3,-7.2,5.80891383851498
ETH,201105,17,2,-5.0,4.21686746987952
ETH,201105,18,1,-9.5,8.16326530612245
ETH,201105,19,7,-10.0,3.73051601690053
ETH,201106,01,26,0.26923076923076927,5.709533209591692
ETH,201106,02,41,3.3365853658536575,5.5122794184425281
ETH,201106,03,168,5.0714285714285712,5.926836043248203
ETH,201106,04,279,3.274193548387097,5.3951249766080593
ETH,201106,05,79,6.6632911392405072,8.09447902707889
ETH,201106,06,16,6.2749999999999995,4.3498552219340274
ETH,201106,07,29,8.4103448275862061,6.4019215425760256
ETH,201106,08,107,9.2803738317757016,5.7351818267877617
ETH,201106,09,1,-2.0,10.1123595505618
ETH,201106,10,8,-5.0,6.0832090900678608
ETH,201106,11,1,-2.0,8.05500982318271
ETH,201106,12,1,-5.0,8.24742268041237
ETH,201106,15,34,-7.200000000000002,6.9810658554854985
ETH,201106,16,13,-6.7692307692307692,4.5531171844554175
ETH,201106,17,8,-5.0,5.1355499475662922
ETH,201106,18,2,-9.0,3.85542168674699
ETH,201106,19,16,-10.0,5.6142758756126678
ETH,201107,01,12,0.23333333333333336,5.0391930417813162
ETH,201107,02,8,3.3,7.1846471074910578
ETH,201107,03,54,4.3833333333333329,5.6823148376502832
ETH,201107,04,149,3.0335570469798672,6.4121255051184685
ETH,201107,05,84,5.6642857142857155,6.7610543331864328
ETH,201107,06,10,6.2,4.4122124413948169
ETH,201107,07,36,8.4555555555555557,8.071885348507541
ETH,201107,08,57,8.1578947368421044,6.694054802633862
ETH,201107,09,3,-2.0,7.59177135651633
ETH,201107,10,1,-5.0,8.57988165680473
ETH,201107,11,8,-2.0,5.4723513327043456
ETH,201107,12,12,-4.0,5.078107500152397
ETH,201107,13,5,-6.5200000000000005,4.88812925532632
ETH,201107,14,2,-6.5,5.23433962264151
ETH,201107,15,17,-7.2000000000000011,6.5066085937057778
ETH,201107,16,1,-4.0,7.15883668903803
ETH,201107,17,1,-5.0,4.25531914893617
ETH,201107,18,1,-9.5,3.55731225296443
ETH,201107,19,33,-9.8939393939393945,6.6032881791183735
ETH,201108,01,33,1.5515151515151515,6.6995700999985868
ETH,201108,02,26,2.9230769230769229,10.604473627438049
ETH,201108,03,22,5.1545454545454552,4.2106099721079735
ETH,201108,04,125,3.6840000000000019,7.5204182547890364
ETH,201108,05,33,7.0333333333333341,6.2278663869173316
ETH,201108,06,6,6.333333333333333,7.874944629869951
